,op_id,dispatch
122,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu,CV_DSP_1
123,InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu,CV_DSP_0
124,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,MACA
125,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,MACA
126,InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu,CV_DSP_0
127,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,CV_DSP_1
128,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_0
129,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,MACA
130,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,MACA
131,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,CV_DSP_1
132,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_0
133,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,MACA
134,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,MACA
135,InceptionV3/InceptionV3/Mixed_6d/concat,MACA
136,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,MACA
137,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,CV_DSP_1
138,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,MACA
139,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,MACA
140,InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool,MACA
141,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,CV_DSP_0
142,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,MACA
143,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,MACA
144,InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,CV_DSP_1
145,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,CV_DSP_0
146,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,MACA
147,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
148,InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,CV_DSP_0
149,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,MACA
150,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,MACA
151,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_1
152,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,MACA
153,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,MACA
154,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,MACA
155,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_1
156,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,MACA
157,InceptionV3/InceptionV3/Mixed_6e/concat,CV_DSP_0
158,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,MACA
159,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,MACA
160,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,CV_DSP_0
161,InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool,MACA
162,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,CV_DSP_1
163,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,MACA
164,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,MACA
165,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_0
166,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,CV_DSP_1
167,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,MACA
168,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_0
169,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,MACA
170,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,CV_DSP_1
171,InceptionV3/InceptionV3/Mixed_7a/concat,MACA
172,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,MACA
173,InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool,CV_DSP_1
174,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,MACA
175,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,CV_DSP_0
176,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,MACA
177,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,CV_DSP_0
178,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,MACA
179,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,CV_DSP_0
180,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,MACA
181,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,CV_DSP_1
182,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,CV_DSP_0
183,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,MACA
184,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,MACA
185,InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat,CV_DSP_1
186,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,CV_DSP_0
187,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,MACA
188,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,CV_DSP_1
189,InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,CV_DSP_0
190,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,MACA
191,InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat,CV_DSP_1
192,InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,MACA
193,InceptionV3/InceptionV3/Mixed_7b/concat,CV_DSP_1
194,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,MACA
195,InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,CV_DSP_1
196,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,CV_DSP_0
197,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,MACA
198,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,MACA
199,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,CV_DSP_1
200,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,MACA
201,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,CV_DSP_1
202,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,MACA
203,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,CV_DSP_0
204,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,MACA
205,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,CV_DSP_1
206,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,MACA
207,InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,CV_DSP_0
208,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,CV_DSP_1
209,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,MACA
210,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,MACA
211,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,CV_DSP_0
212,InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat,CV_DSP_1
213,InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat,CV_DSP_0
214,InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,MACA
215,InceptionV3/InceptionV3/Mixed_7c/concat,MACA
216,InceptionV3/Logits/AvgPool_1a_8x8/AvgPool,MACA
217,InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,MACA
218,TFLITE2ONNX_Transposed_InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,CV_DSP_1
219,InceptionV3/Logits/SpatialSqueeze,CV_DSP_1
220,InceptionV3/Predictions/Reshape_1,CV_DSP_1
