,op_id,dispatch
54,InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp0
55,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0b_5x5/Relu,cv_dsp0
56,InceptionV3/InceptionV3/Mixed_5d/Branch_3/Conv2d_0b_1x1/Relu,cv_dsp1
57,InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0c_3x3/Relu,cv_dsp1
58,InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0b_5x5/Relu,cv_dsp0
59,InceptionV3/InceptionV3/Mixed_5d/concat,cv_dsp1
60,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp1
61,InceptionV3/InceptionV3/Mixed_6a/Branch_2/MaxPool_1a_3x3/MaxPool,cv_dsp0
62,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Relu,cv_dsp0
63,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp1
64,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Relu,cv_dsp1
65,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Relu,cv_dsp1
66,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Relu,cv_dsp1
67,InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Relu,cv_dsp0
68,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Relu,cv_dsp1
69,InceptionV3/InceptionV3/Mixed_6a/concat,cv_dsp1
70,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Relu,cv_dsp1
71,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp0
72,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Relu,cv_dsp1
73,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Relu,cv_dsp1
74,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp0
75,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0b_1x7/Relu,cv_dsp0
76,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Relu,cv_dsp1
77,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp1
78,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0b_1x7/Relu,cv_dsp0
79,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0c_1x7/Relu,cv_dsp0
80,InceptionV3/InceptionV3/Mixed_6b/Branch_3/AvgPool_0a_3x3/AvgPool,cv_dsp1
81,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0c_1x7/Relu,cv_dsp0
82,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0d_7x1/Relu,cv_dsp0
83,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0c_7x1/Relu,cv_dsp1
84,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0d_7x1/Relu,cv_dsp0
85,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Relu,cv_dsp0
86,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0e_1x7/Relu,cv_dsp1
87,InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
88,InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Relu,cv_dsp0
89,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0c_7x1/Relu,cv_dsp0
90,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0e_1x7/Relu,cv_dsp1
91,InceptionV3/InceptionV3/Mixed_6b/concat,cv_dsp1
92,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
93,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0a_1x1/Relu,cv_dsp1
94,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp0
95,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0a_1x1/Relu,cv_dsp1
96,InceptionV3/InceptionV3/Mixed_6c/Branch_3/AvgPool_0a_3x3/AvgPool,cv_dsp1
97,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0b_7x1/Relu,cv_dsp1
98,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0b_7x1/Relu,cv_dsp1
99,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0c_1x7/Relu,cv_dsp1
100,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp0
101,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_3/Conv2d_0b_1x1/Relu,cv_dsp0
102,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0b_1x7/Relu,cv_dsp1
103,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0c_1x7/Relu,cv_dsp1
104,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0d_7x1/Relu,cv_dsp1
105,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0b_1x7/Relu,cv_dsp0
106,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0c_7x1/Relu,cv_dsp0
107,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0d_7x1/Relu,cv_dsp1
108,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0e_1x7/Relu,cv_dsp1
109,InceptionV3/InceptionV3/Mixed_6c/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
110,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0c_7x1/Relu,cv_dsp0
111,InceptionV3/InceptionV3/Mixed_6c/Branch_3/Conv2d_0b_1x1/Relu,cv_dsp0
112,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0e_1x7/Relu,cv_dsp1
113,InceptionV3/InceptionV3/Mixed_6c/concat,cv_dsp1
