,op_id,dispatch
100,Conv_98,maca
101,Add_99,cv_dsp0
102,Relu_100,maca
103,Conv_101,maca
104,Relu_102,maca
105,Conv_103,maca
106,Conv_106,maca
107,Relu_104,cv_dsp1
108,Conv_105,maca
109,Add_107,cv_dsp0
110,Relu_108,maca
111,Conv_109,maca
112,Relu_110,maca
113,Conv_111,maca
114,Relu_112,maca
115,Conv_113,maca
116,Add_114,cv_dsp1
117,Relu_115,maca
118,Conv_116,maca
119,Relu_117,maca
120,Conv_118,maca
121,Relu_119,maca
122,Conv_120,maca
123,Add_121,cv_dsp1
124,Relu_122,cv_dsp1
125,Reshape_133,cv_dsp1
126,Reshape_147,cv_dsp1
127,Conv_150,maca
128,Reshape_160,cv_dsp0
129,Reshape_1190,cv_dsp0
130,Transpose_1193,cv_dsp0
131,Reshape_1200,cv_dsp0
132,MatMul_1223,cv_dsp0
133,Add_1225,cv_dsp0
134,Reshape_1233,cv_dsp0
135,Reshape_1328,cv_dsp0
136,Transpose_1329,cv_dsp0
137,Reshape_1336,cv_dsp0
138,grid_sampler_1352,cv_dsp0
139,Unsqueeze_1363,cv_dsp0
140,Shape_1365,cv_dsp0
141,Slice_1369,cv_dsp0
142,Concat_1371,cv_dsp0
143,Reshape_1372,cv_dsp0
144,Mul_1373,cv_dsp0
145,ReduceSum_1374,cv_dsp0
146,Reshape_1380,cv_dsp0
147,Transpose_1381,cv_dsp0
148,Reshape_1390,cv_dsp0
149,Gather_1394,cv_dsp0
150,Gather_1396,cv_dsp0
151,Slice_1401,cv_dsp0
152,Add_1402,cv_dsp0
153,Reshape_1430,cv_dsp0
154,Gather_1520,cv_dsp1
155,Gather_1436,cv_dsp1
156,Gather_1562,cv_dsp1
157,ScatterND_1431,cv_dsp0
158,Gather_1522,cv_dsp1
159,Gather_1604,cv_dsp1
160,Slice_1527,cv_dsp1
161,Gather_1478,cv_dsp1
162,Gather_1480,cv_dsp1
163,Slice_1485,cv_dsp1
164,Gather_1564,cv_dsp1
165,Slice_1569,cv_dsp1
166,Gather_1606,cv_dsp1
167,Slice_1611,cv_dsp1
168,Gather_1438,cv_dsp0
169,Slice_1443,cv_dsp0
170,Gather_1433,cv_dsp0
171,Gather_1434,cv_dsp0
172,Add_1444,cv_dsp0
173,Reshape_1472,cv_dsp0
174,ScatterND_1473,cv_dsp0
175,Gather_1475,cv_dsp0
176,Gather_1476,cv_dsp0
177,Add_1486,cv_dsp0
178,Reshape_1514,cv_dsp0
179,ScatterND_1515,cv_dsp0
180,Gather_1517,cv_dsp0
181,Gather_1518,cv_dsp0
182,Add_1528,cv_dsp0
183,Reshape_1556,cv_dsp0
184,ScatterND_1557,cv_dsp0
185,Gather_1559,cv_dsp0
186,Gather_1560,cv_dsp0
187,Add_1570,cv_dsp0
188,Reshape_1598,cv_dsp0
189,ScatterND_1599,cv_dsp0
190,Gather_1601,cv_dsp0
191,Gather_1602,cv_dsp0
192,Add_1612,cv_dsp0
193,Reshape_1640,cv_dsp0
194,ScatterND_1641,cv_dsp0
195,Div_1658,cv_dsp0
196,MatMul_1661,cv_dsp0
197,Add_1663,cv_dsp0
198,Add_1664,cv_dsp0
199,ReduceMean_1665,cv_dsp0
200,Sub_1666,cv_dsp0
201,Mul_1667,cv_dsp0
202,ReduceMean_1668,cv_dsp0
203,Add_1670,cv_dsp0
204,Sqrt_1671,cv_dsp0
205,Reciprocal_1672,cv_dsp0
206,Mul_1673,cv_dsp0
207,Mul_1675,cv_dsp0
208,Add_1677,cv_dsp0
209,Transpose_1678,cv_dsp0
210,Reshape_1688,cv_dsp0
211,Reshape_1706,cv_dsp0
212,Transpose_1707,cv_dsp0
213,MatMul_1719,cv_dsp0
214,MatMul_1732,cv_dsp1
215,Add_1734,cv_dsp1
216,MatMul_1828,cv_dsp1
217,Add_1830,cv_dsp1
218,Reshape_1838,cv_dsp1
219,Softmax_1839,cv_dsp1
220,Reshape_1845,cv_dsp1
221,Reshape_1901,cv_dsp1
222,Transpose_1902,cv_dsp1
223,Reshape_1742,cv_dsp1
224,Div_1824,cv_dsp1
225,Reshape_1910,cv_dsp0
226,Concat_1911,cv_dsp0
227,Add_1721,cv_dsp0
228,Add_1825,cv_dsp1
229,Mul_1865,cv_dsp1
230,Concat_1912,maca
231,Sub_1867,cv_dsp1
232,Reshape_1885,cv_dsp1
233,Reshape_1729,cv_dsp0
234,Transpose_1886,cv_dsp1
235,Transpose_1870,cv_dsp0
236,Reshape_1894,cv_dsp1
237,Concat_1913,cv_dsp1
238,Reshape_1877,cv_dsp0
239,grid_sampler_1895,cv_dsp1
240,Mul_1914,cv_dsp1
241,ReduceSum_1915,cv_dsp1
242,Reshape_1921,cv_dsp1
243,Transpose_1922,cv_dsp1
244,MatMul_1925,cv_dsp1
245,Add_1927,cv_dsp1
246,ReduceMean_1928,cv_dsp1
247,Sub_1929,cv_dsp1
248,Mul_1930,cv_dsp1
249,ReduceMean_1931,cv_dsp1
250,Add_1933,cv_dsp1
251,Sqrt_1934,cv_dsp1
252,Reciprocal_1935,cv_dsp1
253,Mul_1936,cv_dsp1
254,Mul_1938,cv_dsp1
255,Add_1940,cv_dsp1
256,Transpose_1941,cv_dsp1
257,Reshape_1953,cv_dsp1
