,op_id,dispatch
59,InceptionV3/InceptionV3/Mixed_5d/concat,maca
60,InceptionV3/InceptionV3/Mixed_6a/Branch_2/MaxPool_1a_3x3/MaxPool,maca
61,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Relu,maca
62,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Relu,maca
63,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Relu,maca
64,InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Relu,maca
65,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Relu,maca
66,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Relu,maca
67,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Relu,maca
68,InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Relu,maca
69,InceptionV3/InceptionV3/Mixed_6a/concat,maca
70,InceptionV3/InceptionV3/Mixed_6b/Branch_3/AvgPool_0a_3x3/AvgPool,maca
71,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Relu,maca
72,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Relu,maca
73,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Relu,maca
74,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Relu,maca
75,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Relu,maca
76,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Relu,maca
77,InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Relu,maca
78,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Relu,maca
79,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0b_1x7/Relu,maca
80,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0c_1x7/Relu,maca
81,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0b_1x7/Relu,maca
82,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0c_1x7/Relu,maca
83,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0d_7x1/Relu,maca
84,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0d_7x1/Relu,maca
85,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0e_1x7/Relu,maca
86,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0c_7x1/Relu,maca
87,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Relu,maca
88,InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0c_7x1/Relu,maca
89,InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Relu,maca
90,InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0e_1x7/Relu,maca
91,InceptionV3/InceptionV3/Mixed_6b/concat,maca
92,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_0/Conv2d_0a_1x1/Relu,maca
93,InceptionV3/InceptionV3/Mixed_6c/Branch_0/Conv2d_0a_1x1/Relu,maca
94,InceptionV3/InceptionV3/Mixed_6c/Branch_3/AvgPool_0a_3x3/AvgPool,maca
95,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0a_1x1/Relu,maca
96,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0a_1x1/Relu,maca
97,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0a_1x1/Relu,maca
98,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_3/Conv2d_0b_1x1/Relu,maca
99,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0a_1x1/Relu,maca
100,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0b_7x1/Relu,maca
101,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0b_7x1/Relu,maca
102,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0c_1x7/Relu,maca
103,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0c_1x7/Relu,maca
104,InceptionV3/InceptionV3/Mixed_6c/Branch_3/Conv2d_0b_1x1/Relu,maca
105,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0d_7x1/Relu,maca
106,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0d_7x1/Relu,maca
107,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0b_1x7/Relu,maca
108,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0e_1x7/Relu,maca
109,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0b_1x7/Relu,maca
110,InceptionV3/InceptionV3/Mixed_6c/Branch_2/Conv2d_0e_1x7/Relu,maca
111,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0c_7x1/Relu,maca
112,InceptionV3/InceptionV3/Mixed_6c/Branch_1/Conv2d_0c_7x1/Relu,maca
113,InceptionV3/InceptionV3/Mixed_6c/concat,maca
114,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu,maca
115,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu,maca
116,InceptionV3/InceptionV3/Mixed_6d/Branch_3/AvgPool_0a_3x3/AvgPool,maca
117,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu,maca
118,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu,maca
119,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu,maca
120,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu,maca
121,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu,maca
122,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu,maca
123,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,maca
124,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,maca
125,InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu,maca
126,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,maca
127,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,maca
128,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,maca
129,InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu,maca
130,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,maca
131,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,maca
132,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,maca
133,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,maca
134,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,maca
135,InceptionV3/InceptionV3/Mixed_6d/concat,maca
136,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,maca
137,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,maca
138,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,maca
139,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,maca
140,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,maca
141,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,maca
142,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,maca
143,InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool,maca
144,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,maca
145,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,maca
146,InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,maca
147,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,maca
148,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,maca
149,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,maca
150,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,maca
151,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,maca
152,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,maca
153,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,maca
154,InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,maca
155,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,maca
156,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,maca
157,InceptionV3/InceptionV3/Mixed_6e/concat,maca
158,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,maca
159,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,maca
160,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,maca
161,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,maca
162,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,maca
163,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,maca
164,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,maca
165,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,maca
166,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,maca
167,InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool,maca
168,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,maca
169,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,maca
170,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,maca
171,InceptionV3/InceptionV3/Mixed_7a/concat,maca
172,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,maca
173,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,maca
174,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,maca
175,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,maca
176,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,maca
177,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,maca
178,InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool,cv_dsp0
179,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,maca
180,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,maca
181,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,maca
182,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,maca
183,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,maca
184,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,maca
185,InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat,maca
186,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,maca
187,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,maca
188,InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat,maca
189,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,maca
190,InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,maca
191,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,maca
192,InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,maca
193,InceptionV3/InceptionV3/Mixed_7b/concat,maca
194,InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,maca
195,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,maca
196,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,maca
197,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,maca
198,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,maca
199,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,maca
200,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,maca
201,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,maca
202,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,maca
203,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,maca
204,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,maca
205,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,maca
206,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,maca
207,InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat,maca
208,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,maca
209,InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,maca
210,InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,maca
211,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,maca
212,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,maca
213,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,maca
214,InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat,maca
215,InceptionV3/InceptionV3/Mixed_7c/concat,maca
216,InceptionV3/Logits/AvgPool_1a_8x8/AvgPool,maca
217,InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,maca
218,TFLITE2ONNX_Transposed_InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,cv_dsp1
219,InceptionV3/Logits/SpatialSqueeze,cv_dsp1
220,InceptionV3/Predictions/Reshape_1,cv_dsp1
