,op_id,dispatch
0,7,cpu_b
1,9,cpu_s
2,11,cpu_b
3,14,gpu
4,12,cpu_b
5,15,gpu
6,8,cpu_s
7,10,cpu_b
8,13,gpu
9,16,cpu_b
