,group_id,graph_id,op_id,order,dispatch
133,group0,0,node1,1.0,maca
134,group0,0,node2,2.0,maca
135,group0,0,node3,3.0,maca
136,group0,0,node4,4.0,maca
137,group0,0,node5,5.0,maca
138,group0,0,node6,6.0,maca
139,group0,0,node7,7.0,maca
140,group0,0,node8,8.0,maca
141,group0,0,node9,9.0,maca
142,group1,12,node140,1.0,cv_dsp1
143,group1,12,node138,0.0,cv_dsp0
144,group1,12,node139,2.0,cv_dsp0
145,group1,12,node141,3.0,cv_dsp0
146,group1,11,node126,4.0,maca
147,group1,11,node124,3.0,maca
148,group1,11,node134,1.0,maca
149,group1,11,node130,0.0,maca
150,group1,11,node127,6.0,maca
151,group1,11,node125,12.0,maca
152,group1,11,node135,2.0,maca
153,group1,11,node131,7.0,maca
154,group1,11,node128,9.0,maca
155,group1,11,node136,5.0,maca
156,group1,11,node132,8.0,maca
157,group1,11,node129,10.0,maca
158,group1,11,node133,11.0,maca
159,group1,11,node137,13.0,maca
160,group1,10,node116,7.0,maca
161,group1,10,node112,0.0,maca
162,group1,10,node110,1.0,maca
163,group1,10,node120,2.0,maca
164,group1,10,node117,10.0,maca
165,group1,10,node113,4.0,maca
166,group1,10,node111,8.0,maca
167,group1,10,node121,3.0,maca
168,group1,10,node118,11.0,maca
169,group1,10,node114,5.0,maca
170,group1,10,node122,6.0,maca
171,group1,10,node119,12.0,maca
172,group1,10,node115,9.0,maca
173,group1,10,node123,13.0,maca
174,group1,9,node109,0.0,maca
175,group1,8,node101,3.0,maca
176,group1,8,node97,0.0,maca
177,group1,8,node105,7.0,maca
178,group1,8,node95,5.0,maca
179,group1,8,node102,4.0,maca
180,group1,8,node98,1.0,maca
181,group1,8,node106,8.0,maca
182,group1,8,node96,11.0,maca
183,group1,8,node103,6.0,maca
184,group1,8,node99,2.0,maca
185,group1,8,node107,9.0,maca
186,group1,8,node104,12.0,maca
187,group1,8,node100,10.0,maca
188,group1,8,node108,13.0,maca
189,group1,7,node83,2.0,maca
190,group1,7,node91,7.0,maca
191,group1,7,node81,1.0,maca
192,group1,7,node87,0.0,maca
193,group1,7,node84,8.0,maca
194,group1,7,node92,10.0,maca
195,group1,7,node82,5.0,maca
196,group1,7,node88,3.0,maca
197,group1,7,node85,9.0,maca
198,group1,7,node93,11.0,maca
199,group1,7,node89,4.0,maca
200,group1,7,node86,12.0,maca
201,group1,7,node90,6.0,maca
202,group1,7,node94,13.0,maca
203,group1,6,node73,1.0,maca
204,group1,6,node69,2.0,maca
205,group1,6,node77,0.0,maca
206,group1,6,node67,5.0,maca
207,group1,6,node74,7.0,maca
208,group1,6,node70,4.0,maca
209,group1,6,node78,3.0,maca
210,group1,6,node68,6.0,maca
211,group1,6,node75,9.0,maca
212,group1,6,node71,10.0,maca
213,group1,6,node79,8.0,maca
214,group1,6,node76,11.0,maca
215,group1,6,node72,12.0,maca
216,group1,6,node80,13.0,maca
217,group1,5,node63,5.0,maca
218,group1,5,node55,0.0,maca
219,group1,5,node59,3.0,maca
220,group1,5,node53,1.0,maca
221,group1,5,node64,7.0,maca
222,group1,5,node56,2.0,maca
223,group1,5,node60,8.0,maca
224,group1,5,node54,4.0,maca
225,group1,5,node65,12.0,maca
226,group1,5,node57,6.0,maca
227,group1,5,node61,9.0,maca
228,group1,5,node58,10.0,maca
229,group1,5,node62,11.0,maca
230,group1,5,node66,13.0,maca
231,group1,4,node41,4.0,maca
232,group1,4,node45,0.0,maca
233,group1,4,node39,10.0,maca
234,group1,4,node49,3.0,maca
235,group1,4,node42,5.0,maca
236,group1,4,node46,1.0,maca
237,group1,4,node40,11.0,maca
238,group1,4,node50,6.0,maca
239,group1,4,node43,7.0,maca
240,group1,4,node47,2.0,maca
241,group1,4,node51,8.0,maca
242,group1,4,node44,12.0,maca
243,group1,4,node48,9.0,maca
244,group1,4,node52,13.0,maca
245,group1,3,node38,0.0,maca
246,group1,2,node30,2.0,maca
247,group1,2,node34,1.0,maca
248,group1,2,node24,3.0,maca
249,group1,2,node26,0.0,maca
250,group1,2,node31,8.0,maca
251,group1,2,node35,7.0,maca
252,group1,2,node25,6.0,maca
253,group1,2,node27,4.0,maca
254,group1,2,node32,10.0,maca
255,group1,2,node36,9.0,maca
256,group1,2,node28,5.0,maca
257,group1,2,node33,11.0,maca
258,group1,2,node29,12.0,maca
259,group1,2,node37,13.0,maca
260,group1,1,node20,3.0,maca
261,group1,1,node16,1.0,maca
262,group1,1,node10,6.0,maca
263,group1,1,node12,0.0,maca
264,group1,1,node21,4.0,maca
265,group1,1,node17,5.0,maca
266,group1,1,node11,10.0,maca
267,group1,1,node13,2.0,maca
268,group1,1,node22,11.0,maca
269,group1,1,node18,7.0,maca
270,group1,1,node14,8.0,maca
271,group1,1,node19,12.0,maca
272,group1,1,node15,9.0,maca
273,group1,1,node23,13.0,maca
274,group1,0,node0,0.0,maca
275,group1,0,node1,1.0,maca
276,group1,0,node2,2.0,maca
277,group1,0,node3,3.0,maca
278,group1,0,node4,4.0,maca
279,group1,0,node5,5.0,maca
280,group1,0,node6,6.0,maca
281,group1,0,node7,7.0,maca
282,group1,0,node8,8.0,maca
283,group1,0,node9,9.0,maca
284,group2,12,node140,1.0,cv_dsp1
285,group2,12,node138,0.0,cv_dsp0
286,group2,12,node139,2.0,cv_dsp0
287,group2,12,node141,3.0,cv_dsp0
288,group2,11,node126,2.0,cv_dsp0
289,group2,11,node124,8.0,cv_dsp0
290,group2,11,node134,1.0,cv_dsp0
291,group2,11,node130,0.0,cv_dsp1
292,group2,11,node127,5.0,cv_dsp0
293,group2,11,node125,10.0,cv_dsp0
294,group2,11,node135,3.0,cv_dsp1
295,group2,11,node131,4.0,cv_dsp0
296,group2,11,node128,7.0,cv_dsp1
297,group2,11,node136,11.0,cv_dsp0
298,group2,11,node132,6.0,cv_dsp0
299,group2,11,node129,12.0,cv_dsp0
300,group2,11,node133,9.0,cv_dsp1
301,group2,11,node137,13.0,cv_dsp0
302,group2,10,node116,2.0,cv_dsp1
303,group2,10,node112,0.0,cv_dsp0
304,group2,10,node110,3.0,cv_dsp1
305,group2,10,node120,1.0,cv_dsp1
306,group2,10,node117,7.0,cv_dsp1
307,group2,10,node113,4.0,cv_dsp0
308,group2,10,node111,8.0,cv_dsp1
309,group2,10,node121,5.0,cv_dsp1
310,group2,10,node118,9.0,cv_dsp1
311,group2,10,node114,6.0,cv_dsp0
312,group2,10,node122,10.0,cv_dsp1
313,group2,10,node119,11.0,cv_dsp1
314,group2,10,node115,12.0,cv_dsp0
315,group2,10,node123,13.0,cv_dsp0
316,group2,9,node109,0.0,cv_dsp1
317,group2,8,node101,2.0,cv_dsp1
318,group2,8,node97,0.0,cv_dsp0
319,group2,8,node105,1.0,cv_dsp1
320,group2,8,node95,6.0,cv_dsp1
321,group2,8,node102,3.0,cv_dsp1
322,group2,8,node98,8.0,cv_dsp0
323,group2,8,node106,4.0,cv_dsp1
324,group2,8,node96,11.0,cv_dsp1
325,group2,8,node103,7.0,cv_dsp1
326,group2,8,node99,9.0,cv_dsp0
327,group2,8,node107,5.0,cv_dsp1
328,group2,8,node104,10.0,cv_dsp1
329,group2,8,node100,12.0,cv_dsp0
330,group2,8,node108,13.0,cv_dsp0
331,group2,7,node83,0.0,cv_dsp1
332,group2,7,node91,1.0,cv_dsp0
333,group2,7,node81,2.0,cv_dsp0
334,group2,7,node87,4.0,cv_dsp1
335,group2,7,node84,3.0,cv_dsp1
336,group2,7,node92,6.0,cv_dsp0
337,group2,7,node82,7.0,cv_dsp1
338,group2,7,node88,8.0,cv_dsp1
339,group2,7,node85,5.0,cv_dsp0
340,group2,7,node93,11.0,cv_dsp0
341,group2,7,node89,10.0,cv_dsp1
342,group2,7,node86,9.0,cv_dsp1
343,group2,7,node90,12.0,cv_dsp1
344,group2,7,node94,13.0,cv_dsp1
345,group2,6,node73,1.0,cv_dsp0
346,group2,6,node69,2.0,cv_dsp1
347,group2,6,node77,0.0,cv_dsp1
348,group2,6,node67,3.0,cv_dsp1
349,group2,6,node74,7.0,cv_dsp1
350,group2,6,node70,5.0,cv_dsp1
351,group2,6,node78,4.0,cv_dsp0
352,group2,6,node68,10.0,cv_dsp0
353,group2,6,node75,9.0,cv_dsp1
354,group2,6,node71,6.0,cv_dsp1
355,group2,6,node79,12.0,cv_dsp1
356,group2,6,node76,11.0,cv_dsp1
357,group2,6,node72,8.0,cv_dsp1
358,group2,6,node80,13.0,cv_dsp1
359,group2,5,node63,0.0,cv_dsp1
