,group_id,graph_id,op_id,order,dispatch
0,group_dsp_maca,20,InceptionV4/Logits/AvgPool_1a/AvgPool,0,cv_dsp0
1,group_dsp_maca,20,InceptionV4/Logits/Logits/BiasAdd,1,cv_dsp0
2,group_dsp_maca,20,InceptionV4/Logits/Predictions,2,cv_dsp0
3,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool,0,cv_dsp0
4,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,3,maca
5,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,9,maca
6,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,1,maca
7,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,21,maca
8,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,4,maca
9,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,11,maca
10,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,2,maca
11,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,22,maca
12,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,6,maca
13,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,7,maca
14,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,5,maca
15,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,12,maca
16,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,8,maca
17,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,10,maca
18,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,14,maca
19,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat,13,maca
20,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,15,maca
21,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,16,maca
22,group_dsp_maca,19,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,18,maca
23,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,17,maca
24,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,19,maca
25,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat,20,maca
26,group_dsp_maca,19,InceptionV4/InceptionV4/Mixed_7d/concat,23,maca
27,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,14,maca
28,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,0,cv_dsp0
29,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,1,maca
30,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,5,maca
31,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,17,maca
32,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,21,maca
33,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,2,maca
34,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,6,maca
35,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,22,maca
36,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,4,maca
37,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,3,maca
38,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,7,maca
39,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,12,maca
40,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,11,maca
41,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,8,maca
42,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat,16,maca
43,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,9,maca
44,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,10,maca
45,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,15,maca
46,group_dsp_maca,18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,13,maca
47,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,18,maca
48,group_dsp_maca,18,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,19,maca
