,group_id,graph_id,op_id,order,dispatch
76,group0,70,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_0/Conv2d_1x1/Relu,0.0,maca
77,group0,70,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0a_1x1/Relu,1.0,maca
78,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_0/Conv2d_1x1/Relu,2.0,cv_dsp0
79,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0a_1x1/Relu,3.0,cv_dsp0
80,group0,70,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0b_1x3/Relu,4.0,maca
81,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0b_1x3/Relu,5.0,cv_dsp0
82,group0,70,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0c_3x1/Relu,6.0,maca
83,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Branch_1/Conv2d_0c_3x1/Relu,7.0,cv_dsp0
84,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/concat,8.0,cv_dsp0
85,group0,70,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/mul,9.0,maca
86,group0,70,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_4/Relu,10.0,cv_dsp0
87,group0,69,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Relu,0.0,cv_dsp0
88,group0,68,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
89,group0,68,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_0/Conv2d_1x1/Relu,1.0,maca
90,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
91,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
92,group0,68,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0b_1x3/Relu,4.0,maca
93,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0b_1x3/Relu,5.0,cv_dsp0
94,group0,68,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0c_3x1/Relu,6.0,maca
95,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Branch_1/Conv2d_0c_3x1/Relu,7.0,cv_dsp0
96,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/concat,8.0,cv_dsp0
97,group0,68,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/mul,9.0,maca
98,group0,68,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_3/Relu,10.0,cv_dsp0
99,group0,67,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Relu,0.0,cv_dsp0
100,group0,66,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
101,group0,66,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_0/Conv2d_1x1/Relu,1.0,maca
102,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
103,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
104,group0,66,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0b_1x3/Relu,4.0,maca
105,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0b_1x3/Relu,5.0,cv_dsp0
106,group0,66,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0c_3x1/Relu,6.0,maca
107,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Branch_1/Conv2d_0c_3x1/Relu,7.0,cv_dsp0
108,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/concat,8.0,cv_dsp0
109,group0,66,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/mul,9.0,maca
110,group0,66,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_2/Relu,10.0,cv_dsp0
111,group0,65,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Relu,0.0,cv_dsp0
112,group0,64,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
113,group0,64,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_0/Conv2d_1x1/Relu,1.0,maca
